isExoplanet,hostName,orbitalPeriod,orbitalPeriodMin,orbitalPeriodMax,transitDuration,transitDurationMin,transitDurationMax,transitDepth,transitDepthMin,transitDepthMax,impactParameter,impactParameterMin,impactParameterMax,planetRadiusEarth,planetRadiusEarthMin,planetRadiusEarthMax,planetRadiusJupiter,planetRadiusJupiterMin,planetRadiusJupiterMax,planetMassEarth,planetMassEarthMin,planetMassEarthMax,planetMassJupiter,planetMassJupiterMin,planetMassJupiterMax,planetDensity,planetDensityMin,planetDensityMax,equilibriumTemperature,equilibriumTemperatureMin,equilibriumTemperatureMax,insolationFlux,insolationFluxMin,insolationFluxMax,stellarEffectiveTemperature,stellarEffectiveTemperatureMin,stellarEffectiveTemperatureMax,stellarSurfaceGravity,stellarSurfaceGravityMin,stellarSurfaceGravityMax,stellarRadius,stellarRadiusMin,stellarRadiusMax,stellarMass,stellarMassMin,stellarMassMax,stellarMetallicity,stellarMetallicityMin,stellarMetallicityMax,stellarAge,stellarAgeMin,stellarAgeMax,rightAscension,declination,magnitude
0,,1.54039744,1.71E-05,-1.71E-05,1.787,0.437,-0.437,1.28E+02,2.89E+01,-2.89E+01,0.723,0.259,-0.499,1.08,3.30E-01,-1.90E-01,,,,,,,,,,,,,1520,,,1267.95,1199.6,-493.23,5649,168,-168,4.421,0.164,-0.246,0.884,0.279,-0.15,,,,,,,,,,286.99091,38.916222,14.608
0,,0.907943645,1.01E-06,-1.01E-06,1.9144,0.0551,-0.0551,1.03E+03,2.32E+01,-2.32E+01,1.356,4.01,-0.162,49.37,1.60E+01,-6.86E+00,,,,,,,,,,,,,2219,,,5715.61,5307.74,-2011.79,6434,155,-213,4.354,0.084,-0.21,1.166,0.378,-0.162,,,,,,,,,,297.36047,40.056141,13.819
0,,94.446856,1.43E-03,-1.43E-03,7.502,0.488,-0.488,4.36E+02,2.73E+01,-2.73E+01,0.977,6.601,-0.059,7.13,1.87E+00,-4.35E+00,,,,,,,,,,,,,611,,,32.93,26.43,-28.46,5780,184,-163,3.729,0.672,-0.168,2.478,0.647,-1.511,,,,,,,,,,297.49054,41.8326,13.939
0,,0.92565941,4.40E-06,-4.40E-06,1.488,0.138,-0.138,3.00E+01,3.10E+00,-3.10E+00,0.042,0.419,-0.042,0.88,2.50E-01,-2.70E-01,,,,,,,,,,,,,2383,,,7600.86,6594.29,-4534.71,6058,190,-232,4.135,0.24,-0.18,1.612,0.459,-0.505,,,,,,,,,,298.38754,44.151962,12.6
0,,0.537110149,8.79E-07,-8.79E-07,1.7976,0.0728,-0.0728,9.20E+01,2.80E+00,-2.80E+00,1.106,0.583,0,32.19,6.94E+00,-1.13E+01,,,,,,,,,,,,,3195,,,24545.75,16695.42,-15475.21,5395,176,-176,3.739,0.26,-0.14,2.537,0.547,-0.889,,,,,,,,,,291.69067,41.332878,13.078
0,,2.99194823,3.76E-05,-3.76E-05,4.39,0.333,-0.333,9.96E+01,6.40E+00,-6.40E+00,0.71,0.21,-0.48,0.78,1.20E-01,-6.00E-02,,,,,,,,,,,,,1019,,,255.16,127.3,-57.97,5269,158,-142,4.62,0.03,-0.096,0.727,0.112,-0.052,,,,,,,,,,298.57779,40.681438,14.395
0,,360.33012,2.02E-02,-2.02E-02,15.16,1.6,-1.6,1.02E+03,1.09E+02,-1.09E+02,0.3698,0.0711,-0.3696,2.34,3.40E-01,-1.70E-01,,,,,,,,,,,,,200,,,0.38,0.18,-0.09,5054,160,-136,4.606,0.028,-0.089,0.74,0.106,-0.055,,,,,,,,,,291.90503,47.094929,15.892
0,,0.566803149,9.45E-07,-9.45E-07,1.643,0.149,-0.149,2.46E+02,5.90E+00,-5.90E+00,0.822,0.487,-0.165,1.93,5.30E-01,-2.30E-01,,,,,,,,,,,,,2380,,,7612.11,6198.64,-2472.99,6147,172,-215,4.435,0.048,-0.192,1.096,0.301,-0.129,,,,,,,,,,293.18408,42.528019,14.65
0,,15.3466028,2.43E-04,-2.43E-04,4.966,0.404,-0.404,2.39E+02,2.20E+01,-2.20E+01,0.591,0.393,-0.391,3.64,6.90E-01,-8.40E-01,,,,,,,,,,,,,1194,,,480.12,231.2,-209.28,6771,81,-81,3.934,0.195,-0.12,2.259,0.426,-0.521,,,,,,,,,,292.38293,38.40057,14.335
0,,7.23531329,5.22E-05,-5.22E-05,3.338,0.161,-0.161,1.12E+02,9.10E+00,-9.10E+00,0.326,0.136,-0.326,1.53,2.70E-01,-2.30E-01,,,,,,,,,,,,,1207,,,501.36,231.44,-154.17,6422,76,-76,4.219,0.12,-0.12,1.421,0.257,-0.21,,,,,,,,,,294.03436,50.371651,13.166
0,,0.531106622,1.69E-07,-1.69E-07,3.0293,0.0242,-0.0242,5.13E+03,2.93E+01,-2.93E+01,0.94,0.008,-0.009,7.54,7.80E-01,-7.80E-01,,,,,,,,,,,,,1781,,,2371.49,883.99,-666.07,4978,151,-136,4.539,0.071,-0.065,0.762,0.079,-0.079,,,,,,,,,,296.34622,50.390789,15.169
0,,1.332547503,8.52E-06,-8.52E-06,4.521,0.167,-0.167,1.30E+02,6.00E+00,-6.00E+00,0.746,0.22,-0.5,1.23,3.20E-01,-1.30E-01,,,,,,,,,,,,,1719,,,2062.92,1544.86,-637.26,6077,168,-210,4.471,0.058,-0.173,0.999,0.252,-0.108,,,,,,,,,,295.16696,46.754341,15.164
0,,4.20253859,8.62E-05,-8.62E-05,5.389,0.561,-0.561,3.15E+01,4.10E+00,-4.10E+00,0.937,0.044,-0.663,0.71,2.20E-01,-1.40E-01,,,,,,,,,,,,,1136,,,394.08,372.46,-175.93,5596,186,-186,4.343,0.195,-0.195,1.015,0.311,-0.207,,,,,,,,,,287.45532,38.23959,13.598
0,,0.535578808,7.92E-07,-7.92E-07,1.7973,0.0752,-0.0752,1.94E+02,6.30E+00,-6.30E+00,1.225,0.763,-0.168,33.97,9.99E+00,-6.65E+00,,,,,,,,,,,,,2870,,,16161.27,13650.99,-7093.96,6610,162,-231,4.264,0.139,-0.186,1.313,0.386,-0.257,,,,,,,,,,299.75021,44.561981,13.94
0,,0.89486317,8.02E-06,-8.02E-06,2.657,0.183,-0.183,1.72E+02,1.31E+01,-1.31E+01,0.65,0.325,-0.42,1.19,3.40E-01,-1.10E-01,,,,,,,,,,,,,1764,,,2296.25,1970.9,-668.07,5764,170,-204,4.548,0.036,-0.192,0.863,0.247,-0.082,,,,,,,,,,298.90012,40.303589,15.863
0,,64.1862264,9.94E-04,-9.94E-04,8.485,0.311,-0.311,5.07E+02,2.83E+01,-2.83E+01,0.968,0.01,-0.681,8,1.45E+00,-2.69E+00,,,,,,,,,,,,,839,,,116.97,64.13,-72.31,6951,184,-245,3.766,0.285,-0.095,2.758,0.499,-0.927,,,,,,,,,,291.38602,42.709129,12.972
0,,7.04716175,7.66E-05,-7.66E-05,2.693,0.43,-0.43,1.51E+02,2.55E+01,-2.55E+01,0.856,0.101,-0.655,1.1,2.00E-01,-9.00E-02,,,,,,,,,,,,,817,,,105.1,58.24,-27.06,5496,149,-166,4.592,0.037,-0.12,0.776,0.141,-0.065,,,,,,,,,,290.0831,38.398472,15.13
0,,368.71479,1.48E-02,-1.48E-02,16.46,1.8,-1.8,1.21E+03,1.15E+02,-1.15E+02,1.9265,0.0466,-0.6428,91.06,3.75E+01,-7.00E+00,,,,,,,,,,,,,236,,,0.73,0.91,-0.18,5716,175,-177,4.544,0.028,-0.292,0.872,0.359,-0.067,,,,,,,,,,296.49731,40.765629,15.593
0,,4.93211932,7.15E-05,-7.15E-05,3.144,0.352,-0.352,5.05E+01,7.80E+00,-7.80E+00,0.034,0.429,-0.034,1.02,1.80E-01,-1.50E-01,,,,,,,,,,,,,1372,,,837.01,386.38,-257.38,6422,76,-76,4.219,0.12,-0.12,1.421,0.257,-0.21,,,,,,,,,,294.03436,50.371651,13.166
0,,4.85819429,2.68E-05,-2.68E-05,5.356,0.145,-0.145,7.63E+01,3.50E+00,-3.50E+00,0.086,0.35,-0.086,2.04,3.40E-01,-7.40E-01,,,,,,,,,,,,,1685,,,1904.91,1018.11,-1214.17,6109,182,-164,3.78,0.315,-0.105,2.326,0.391,-0.847,,,,,,,,,,283.12854,43.45686,13.269
0,,119.0192648,9.19E-04,-9.19E-04,8.1,0.226,-0.226,1.98E+03,7.44E+01,-7.44E+01,0.79,0.032,-0.559,4.44,1.19E+00,-4.20E-01,,,,,,,,,,,,,350,,,3.53,2.88,-1.03,5754,182,-202,4.534,0.034,-0.195,0.905,0.241,-0.086,,,,,,,,,,291.58517,42.367229,15.644
0,,3.39904814,4.61E-05,-4.61E-05,2.922,0.447,-0.447,6.96E+01,1.20E+01,-1.20E+01,0.596,0.371,-0.394,0.81,2.00E-01,-1.20E-01,,,,,,,,,,,,,1191,,,477.15,358.65,-159.06,5766,155,-155,4.444,0.112,-0.182,0.929,0.237,-0.128,,,,,,,,,,289.84286,38.237049,14.803
0,,0.974479091,3.38E-06,-3.38E-06,1.866,0.124,-0.124,2.21E+02,1.15E+01,-1.15E+01,0.224,0.219,-0.224,1.19,1.10E-01,-1.30E-01,,,,,,,,,,,,,1513,,,1239.32,451.75,-380.05,5043,168,-152,4.502,0.096,-0.072,0.819,0.077,-0.094,,,,,,,,,,298.53549,48.419479,14.655
0,,3.57017774,7.87E-05,-7.87E-05,4.473,0.546,-0.546,7.96E+01,1.08E+01,-1.08E+01,0.094,0.371,-0.094,57.36,4.36E+00,-9.33E+00,,,,,,,,,,,,,6119,,,331478.01,88517.51,-121668.63,3812,87,-96,0.93,0.03,-0.03,69.001,5.241,-11.232,,,,,,,,,,300.60422,43.902946,13.334
0,,1.10601182,1.05E-05,-1.05E-05,2.577,0.266,-0.266,5.29E+01,4.50E+00,-4.50E+00,0.532,0.425,-0.317,0.77,2.70E-01,-8.00E-02,,,,,,,,,,,,,1903,,,3093.39,3096.97,-981.33,6241,175,-219,4.45,0.056,-0.224,1.031,0.349,-0.116,,,,,,,,,,289.17761,41.695171,14.363
0,,6.873655305,,,3.5415,,,1.81E+02,,,0.08,,,1.21,3.40E-01,-1.20E-01,,,,,,,,,,,,,906,,,159.51,130.34,-43.56,5668,152,-152,4.492,0.062,-0.188,0.912,0.254,-0.091,,,,,,,,,,300.4068,46.378941,14.046
0,,1.183505016,7.33E-06,-7.33E-06,1.275,0.173,-0.173,1.17E+02,1.53E+01,-1.53E+01,0.403,0.057,-0.403,0.8,7.00E-02,-6.00E-02,,,,,,,,,,,,,1293,,,658.87,227.3,-169.6,4832,168,-168,4.592,0.032,-0.05,0.746,0.062,-0.056,,,,,,,,,,290.6864,38.355598,15.424
0,,1.2940561,5.10E-04,-5.10E-04,0.97,2.7,-2.7,5.12E+01,1.08E+01,-1.08E+01,0.394,0.107,-0.394,5.27,1.61E+00,-2.62E+00,,,,,,,,,,,,,4465,,,93976.84,82006.38,-73665.98,6635,157,-255,3.092,0.435,-0.145,7.146,2.186,-3.553,,,,,,,,,,299.42017,40.73838,12.855
0,,0.53936593,1.88E-06,-1.88E-06,5.434,0.42,-0.42,1.45E+02,8.03E+01,-8.03E+01,0.988,0.046,-0.012,9.19,4.40E-01,-3.94E+00,,,,,,,,,,,,,5016,,,149399.93,35721.31,-106451.43,6341,195,-195,3.301,0.396,-0.066,5.302,0.253,-2.276,,,,,,,,,,291.02097,36.903648,12.915
0,,0.643703667,6.31E-07,-6.31E-07,0.801,0.0321,-0.0321,1.72E+02,6.00E+00,-6.00E+00,0.036,0.42,-0.036,1.48,4.90E-01,-2.10E-01,,,,,,,,,,,,,2358,,,7305.66,7026.93,-2587.18,6161,165,-202,4.362,0.105,-0.195,1.114,0.366,-0.157,,,,,,,,,,292.88342,38.074951,13.791
0,,15.9042402,1.12E-04,-1.12E-04,2.093,0.151,-0.151,4.45E+02,3.80E+01,-3.80E+01,0.876,0.048,-0.594,3.79,5.90E-01,-8.80E-01,,,,,,,,,,,,,863,,,131.11,54.39,-57.86,5583,83,-75,4.077,0.21,-0.09,1.53,0.237,-0.355,,,,,,,,,,293.20377,43.057011,15.61
0,,0.735146413,1.34E-06,-1.34E-06,5.053,0.146,-0.146,2.75E+02,4.60E+00,-4.60E+00,1.192,0.068,-0.168,168.34,3.88E+01,-9.70E+01,,,,,,,,,,,,,5366,,,195250.9,133937.6,-163867.67,6611,180,-180,3.112,0.536,-0.134,7.435,1.714,-4.285,,,,,,,,,,294.08896,39.128101,12.855
0,,0.827351796,2.57E-06,-2.57E-06,2.1885,0.092,-0.092,4.47E+01,1.80E+00,-1.80E+00,0.544,0.035,-0.472,0.9,2.10E-01,-2.50E-01,,,,,,,,,,,,,2208,,,5583.73,3930.63,-2952.9,5609,168,-126,4.141,0.301,-0.129,1.31,0.302,-0.369,,,,,,,,,,293.8067,44.867352,12.9
0,,4.16288745,1.68E-05,-1.68E-05,0.678,0.138,-0.138,3.92E+02,4.22E+01,-4.22E+01,0.4265,0.2688,-0.3156,1.32,1.10E-01,-1.30E-01,,,,,,,,,,,,,763,,,80.23,24.95,-22.45,4478,133,-130,4.615,0.054,-0.026,0.651,0.052,-0.065,,,,,,,,,,284.10779,44.245811,15.658
0,,0.618952198,1.97E-07,-1.97E-07,2.8244,0.0165,-0.0165,8.32E+03,3.80E+01,-3.80E+01,1.282,0.164,-0.098,4.96,0.00E+00,0.00E+00,,,,,,,,,,,,,497,,,14.29,0,0,2661,0,0,5.283,0,0,0.116,0,0,,,,,,,,,,290.47928,43.505268,13.593
0,,1.31723412,3.60E-06,-3.60E-06,7.284,0.13,-0.13,4.23E+02,6.80E+00,-6.80E+00,1.07,0.246,-0.063,125.56,7.97E+00,-7.16E+01,,,,,,,,,,,,,5471,,,211468.1,51654.85,-178258.55,6740,163,-265,2.816,0.513,-0.054,12.08,0.766,-6.893,,,,,,,,,,296.61078,49.567039,13.449
0,,4.44902309,2.80E-05,-2.80E-05,1.373,0.168,-0.168,8.89E+01,1.00E+01,-1.00E+01,0.034,0.426,-0.034,0.55,5.00E-02,-4.00E-02,,,,,,,,,,,,,699,,,56.19,19.41,-12.84,4353,118,-131,4.681,0.028,-0.048,0.603,0.06,-0.04,,,,,,,,,,285.69,40.99453,13.435
0,,1.121733366,3.99E-06,-3.99E-06,1.032,0.101,-0.101,8.43E+01,7.80E+00,-7.80E+00,0.464,0,-0.464,2.39,9.20E-01,-1.71E+00,,,,,,,,,,,,,2384,,,7641.15,8839.4,-7082.66,5023,150,-135,3.682,0.87,-0.29,2.571,0.989,-1.837,,,,,,,,,,287.50375,44.167259,13.875
0,,379.08202,1.78E-02,-1.78E-02,33.87,1.9,-1.9,1.61E+03,8.32E+01,-8.32E+01,1.181,6.851,-0.311,23.99,7.12E+00,-2.37E+00,,,,,,,,,,,,,253,,,0.97,0.89,-0.28,5982,189,-210,4.493,0.05,-0.2,0.96,0.285,-0.095,,,,,,,,,,290.31039,40.98143,15.813
0,,366.31509,1.90E-02,-1.90E-02,12.41,1.5,-1.5,3.36E+02,3.83E+01,-3.83E+01,0.4314,0.0276,-0.4313,2.87,1.45E+00,-6.90E-01,,,,,,,,,,,,,353,,,3.65,5.55,-1.85,6705,179,-258,4.16,0.177,-0.282,1.524,0.771,-0.366,,,,,,,,,,289.55566,42.572048,13.974
0,,0.536544193,2.32E-06,-2.32E-06,2.918,0.129,-0.129,1.60E+02,8.20E+00,-8.20E+00,0.267,0.188,-0.267,0.9,1.10E-01,-8.00E-02,,,,,,,,,,,,,1745,,,2199.75,895.04,-584.25,5041,151,-151,4.597,0.04,-0.06,0.728,0.086,-0.065,,,,,,,,,,291.24924,45.92149,15.89
0,,43.796785,1.15E-03,-1.15E-03,18.84,1.3,-1.3,2.56E+02,1.43E+01,-1.43E+01,1.187,6.688,-0.058,20.79,5.47E+00,-2.96E+00,,,,,,,,,,,,,542,,,20.4,16.23,-7.11,6109,182,-182,4.432,0.116,-0.174,0.941,0.248,-0.134,,,,,,,,,,295.93921,44.837379,14.372
0,,0.952371227,2.74E-06,-2.74E-06,3.926,0.152,-0.152,3.53E+02,1.04E+01,-1.04E+01,1.2,0.308,-0.179,21.96,5.88E+00,-2.36E+00,,,,,,,,,,,,,1870,,,2885.01,2275.66,-874.41,6086,164,-200,4.511,0.048,-0.18,0.921,0.247,-0.099,,,,,,,,,,290.72519,48.210411,15.868
0,,1.089088292,,,1.8599,,,1.42E+02,,,0.291,,,1.28,4.40E-01,-1.40E-01,,,,,,,,,,,,,1914,,,3167.63,3284.82,-1073.59,6194,195,-260,4.445,0.054,-0.216,1.069,0.365,-0.122,,,,,,,,,,287.95279,46.33176,15.693
0,,1.1518407,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.80408,43.168961,15.206
0,,7.7553808,1.07E-04,-1.07E-04,22.321,0.513,-0.513,8.40E+02,1.79E+01,-1.79E+01,1.235,1.04,-0.021,22.2,4.14E+00,-2.55E+00,,,,,,,,,,,,,822,,,107.76,65.87,-34.32,5607,192,-192,4.539,0.084,-0.116,0.766,0.143,-0.088,,,,,,,,,,300.18863,46.185768,15.553
0,,0.730949487,5.25E-06,-5.25E-06,2.367,0.214,-0.214,8.73E+01,7.00E+00,-7.00E+00,0.86,0.07,-0.582,1.27,2.20E-01,-9.00E-02,,,,,,,,,,,,,2311,,,6730.38,2829.55,-1243.47,6238,68,-87,4.365,0.04,-0.12,1.191,0.198,-0.085,,,,,,,,,,289.80322,38.366692,14.184
0,,0.991552822,2.39E-06,-2.39E-06,1.135,0.127,-0.127,6.07E+02,4.41E+01,-4.41E+01,1.158,6.945,-0.236,37.93,8.21E+00,-1.23E+01,,,,,,,,,,,,,2558,,,10148.8,6595.64,-5926.28,5908,163,-133,3.888,0.294,-0.126,1.862,0.403,-0.605,,,,,,,,,,285.5921,39.206268,11.968
0,,1.89124187,1.95E-05,-1.95E-05,4.415,0.26,-0.26,1.06E+02,6.20E+00,-6.20E+00,0.198,0.264,-0.198,0.93,1.00E-01,-6.00E-02,,,,,,,,,,,,,1312,,,698.9,207.66,-115.28,5285,84,-73,4.474,0.06,-0.082,0.927,0.096,-0.056,,,,,,,,,,290.31589,37.977779,14.486
0,,3.79437277,5.83E-05,-5.83E-05,2.289,0.34,-0.34,8.32E+01,1.34E+01,-1.34E+01,0.05,0.401,-0.05,1.36,4.90E-01,-6.10E-01,,,,,,,,,,,,,1383,,,865.53,967.11,-625.6,5455,180,-147,4.025,0.54,-0.216,1.507,0.548,-0.669,,,,,,,,,,290.32401,38.111111,14.816
0,,392.49728,2.66E-02,-2.66E-02,10.53,1.2,-1.2,1.06E+03,1.32E+02,-1.32E+02,0.1658,0.3113,-0.1657,2.82,1.04E+00,-2.10E-01,,,,,,,,,,,,,232,,,0.68,0.75,-0.16,5737,163,-157,4.544,0.027,-0.269,0.872,0.32,-0.067,,,,,,,,,,286.58932,44.5247,15.814
0,,363.41165,1.45E-02,-1.45E-02,14.79,1.5,-1.5,9.62E+02,8.16E+01,-8.16E+01,0.3923,0.0723,-0.392,3.14,1.19E+00,-3.00E-01,,,,,,,,,,,,,263,,,1.12,1.25,-0.31,6025,154,-201,4.472,0.046,-0.275,0.999,0.381,-0.094,,,,,,,,,,293.53253,43.406151,15.445
0,,8.8109721,1.05E-04,-1.05E-04,4.822,0.211,-0.211,2.40E+04,1.05E+03,-1.05E+03,1.227,70.51,-1.163,47.94,0.00E+00,0.00E+00,,,,,,,,,,,,,881,,,142.58,0,0,5780,,,4.438,,,1,,,,,,,,,,,,294.46231,38.381912,18.533
0,,215.956008,3.46E-03,-3.46E-03,10.425,0.484,-0.484,3.93E+02,1.80E+01,-1.80E+01,0.959,0.011,-0.672,3.36,5.80E-01,-4.30E-01,,,,,,,,,,,,,361,,,4.03,1.81,-1.13,6163,73,-86,4.27,0.103,-0.126,1.313,0.23,-0.167,,,,,,,,,,300.94568,44.164688,12.853
0,,2.15681538,1.72E-05,-1.72E-05,5.115,0.251,-0.251,1.07E+02,5.70E+00,-5.70E+00,0.615,0.331,-0.385,1.06,3.20E-01,-1.40E-01,,,,,,,,,,,,,1473,,,1114.9,991.14,-381.29,6084,169,-212,4.45,0.07,-0.21,0.983,0.296,-0.127,,,,,,,,,,297.81674,43.440411,14.758
0,,0.708563091,1.37E-06,-1.37E-06,6.347,0.242,-0.242,4.15E+02,6.50E+00,-6.50E+00,1.196,0.111,-0.095,15.38,2.07E+00,-9.50E-01,,,,,,,,,,,,,1587,,,1501.41,645.35,-330.22,5271,141,-157,4.669,0.027,-0.082,0.648,0.087,-0.04,,,,,,,,,,284.74942,48.558128,15.017
0,,2.00870696,3.04E-05,-3.04E-05,4.87,0.367,-0.367,5.35E+01,5.10E+00,-5.10E+00,0.194,0.272,-0.194,0.55,8.00E-02,-7.00E-02,,,,,,,,,,,,,1232,,,542.87,257.21,-173.59,5341,143,-159,4.526,0.099,-0.121,0.759,0.115,-0.094,,,,,,,,,,294.3035,38.203011,12.334
0,,366.24282,2.10E-02,-2.10E-02,15.76,1.9,-1.9,7.34E+02,7.83E+01,-7.83E+01,0.235,0.2263,-0.2349,2.4,7.80E-01,-1.80E-01,,,,,,,,,,,,,237,,,0.75,0.72,-0.18,5713,158,-169,4.541,0.026,-0.25,0.893,0.288,-0.069,,,,,,,,,,290.60129,41.26902,15.501
0,,1.33256418,1.96E-05,-1.96E-05,4.701,0.357,-0.357,1.62E+02,1.03E+01,-1.03E+01,0.559,0.044,-0.486,0.81,7.00E-02,-6.00E-02,,,,,,,,,,,,,1262,,,602.26,198.51,-156.83,5157,178,-178,4.641,0.066,-0.039,0.62,0.048,-0.048,,,,,,,,,,295.10251,46.732922,15.86
0,,0.655939788,2.05E-06,-2.05E-06,1.318,0.0811,-0.0811,7.30E+01,4.80E+00,-4.80E+00,0.301,0.147,-0.301,1.48,8.10E-01,-8.20E-01,,,,,,,,,,,,,2411,,,7986.43,13683.95,-6554.12,4968,149,-134,3.924,0.665,-0.285,1.755,0.97,-0.97,,,,,,,,,,297.08301,43.679951,14.511
0,,12.4258833,3.12E-04,-3.12E-04,24.83,2.1,-2.1,9.36E+01,3.60E+00,-3.60E+00,0.982,0.006,-0.018,2.19,9.80E-01,-1.18E+00,,,,,,,,,,,,,1006,,,242.04,337.06,-196.65,5611,197,-157,3.933,0.66,-0.264,1.632,0.724,-0.884,,,,,,,,,,297.75125,40.647388,13.369
0,,1.387838134,6.05E-06,-6.05E-06,2.252,0.106,-0.106,1.37E+02,8.10E+00,-8.10E+00,0.38,0.089,-0.38,1.24,4.00E-01,-1.30E-01,,,,,,,,,,,,,1783,,,2378.53,2254.18,-734.13,6273,175,-219,4.442,0.054,-0.216,1.044,0.335,-0.112,,,,,,,,,,295.64212,48.773071,15.167
0,,0.678349364,5.51E-06,-5.51E-06,3.092,0.463,-0.463,4.86E+02,5.08E+01,-5.08E+01,1.187,1.638,-0.22,19.06,4.62E+00,-1.54E+00,,,,,,,,,,,,,1844,,,2737.73,1959.31,-688.35,5569,149,-166,4.566,0.03,-0.17,0.829,0.201,-0.067,,,,,,,,,,285.81662,49.352699,14.261
0,,1.022028468,1.25E-06,-1.25E-06,8.866,0.175,-0.175,1.34E+03,9.90E+00,-9.90E+00,1.247,0.119,-0.074,26.91,5.41E+00,-3.62E+00,,,,,,,,,,,,,1649,,,1755.39,1092.44,-590.09,5445,162,-162,4.456,0.126,-0.168,0.855,0.172,-0.115,,,,,,,,,,298.84119,44.749889,14.592
0,,0.72359699,2.47E-05,-2.47E-05,1.326,0.114,-0.114,4.96E+02,4.26E+01,-4.26E+01,0.608,0.361,-0.38,6.73,1.61E+00,-3.00E+00,,,,,,,,,,,,,4699,,,114645.28,82606.31,-85077.56,8855,251,-376,3.818,0.408,-0.102,2.858,0.687,-1.275,,,,,,,,,,291.55807,38.546219,14.338
0,,1.6156052,2.11E-04,-2.11E-04,14.55,1.6,-1.6,1.58E+03,3.28E+02,-3.28E+02,1.149,0.322,-0.178,34.69,1.04E+01,-8.48E+00,,,,,,,,,,,,,2202,,,5539.33,4903.21,-2874.79,6770,189,-283,4.15,0.158,-0.193,1.623,0.486,-0.397,,,,,,,,,,295.31842,40.208961,13.391
0,,1.8913182,1.80E-05,-1.80E-05,4.374,0.255,-0.255,2.02E+02,1.34E+01,-1.34E+01,0.439,0.017,-0.439,0.9,7.00E-02,-8.00E-02,,,,,,,,,,,,,983,,,221.36,68.37,-58.34,4476,133,-133,4.627,0.052,-0.024,0.633,0.05,-0.056,,,,,,,,,,290.33362,37.911171,15.171
0,,494.165759,8.79E-03,-8.79E-03,2.239,0.477,-0.477,1.44E+03,2.46E+02,-2.46E+02,0.41,0.073,-0.41,4.5,1.27E+00,-5.40E-01,,,,,,,,,,,,,265,,,1.17,0.98,-0.39,6392,179,-224,4.399,0.06,-0.18,1.162,0.327,-0.14,,,,,,,,,,291.51395,38.365471,15.404
0,,2.43585046,1.34E-05,-1.34E-05,2.088,0.153,-0.153,6.05E+01,4.70E+00,-4.70E+00,0.471,0.484,-0.264,2.6,3.40E-01,-1.03E+00,,,,,,,,,,,,,2544,,,9880.82,4220,-6698.7,6501,177,-196,3.613,0.328,-0.082,3.247,0.429,-1.288,,,,,,,,,,292.92432,38.44228,13.464
0,,1.33255441,1.09E-05,-1.09E-05,3.828,0.187,-0.187,1.07E+02,8.00E+00,-8.00E+00,0.649,0.297,-0.436,1.12,3.50E-01,-1.40E-01,,,,,,,,,,,,,1743,,,2180.2,2031.91,-759.48,6099,171,-236,4.456,0.054,-0.202,1.028,0.324,-0.13,,,,,,,,,,292.6069,45.701408,15.708
0,,359.1015,1.13E-02,-1.13E-02,11.461,0.82,-0.82,4.97E+02,4.50E+01,-4.50E+01,0.317,0.135,-0.317,2.37,6.40E-01,-2.80E-01,,,,,,,,,,,,,285,,,1.56,1.2,-0.5,6373,151,-207,4.438,0.06,-0.18,1.047,0.284,-0.122,,,,,,,,,,291.56772,38.267109,14.821
0,,0.941840589,6.31E-06,-6.31E-06,5.06,0.419,-0.419,3.88E+02,2.14E+01,-2.14E+01,1.198,1.245,-0.191,27.05,7.69E+00,-4.15E+00,,,,,,,,,,,,,2200,,,5547.35,4658.92,-2040.65,6419,177,-199,4.33,0.124,-0.186,1.142,0.325,-0.175,,,,,,,,,,298.67731,41.640282,13.956
0,,1.728521892,9.61E-06,-9.61E-06,3.361,0.129,-0.129,9.22E+01,3.60E+00,-3.60E+00,0.719,0.201,-0.477,1.19,3.40E-01,-2.50E-01,,,,,,,,,,,,,1678,,,1869.82,1615.37,-845.2,5872,176,-194,4.282,0.214,-0.175,1.157,0.332,-0.241,,,,,,,,,,295.5571,40.321209,12.861
0,,1.89125855,3.73E-05,-3.73E-05,5.415,0.447,-0.447,6.79E+01,3.60E+00,-3.60E+00,0.677,0.249,-0.431,0.81,1.70E-01,-1.10E-01,,,,,,,,,,,,,1671,,,1839.74,1111.9,-632.74,6569,157,-197,4.41,0.15,-0.165,0.927,0.193,-0.129,,,,,,,,,,290.29932,37.908932,13.517
0,,8.65312868,4.25E-05,-4.25E-05,3.376,0.193,-0.193,5.09E+02,2.71E+01,-2.71E+01,1.185,7.087,-0.075,20.38,6.26E+00,-2.07E+00,,,,,,,,,,,,,857,,,127.5,114.77,-37.58,5880,159,-194,4.525,0.039,-0.208,0.893,0.274,-0.091,,,,,,,,,,289.71487,39.283871,15.534
0,,1.39862757,8.00E-06,-8.00E-06,9.625,0.175,-0.175,4.55E+01,1.20E+00,-1.20E+00,0.617,0.138,-0.252,2.39,4.00E-01,-7.50E-01,,,,,,,,,,,,,3562,,,38048.23,15683.83,-20760.36,7872,70,-86,3.732,0.238,-0.085,3.367,0.564,-1.047,,,,,,,,,,294.20068,46.327221,11.915
